year,round,from_country_id,to_country_id,total_points,tele_points,jury_points
2026,final,FRA,UKR,12,6,6
2026,final,FRA,ITA,13,5,8
2026,final,FRA,GRC,3,3,0
2026,final,FRA,FIN,4,2,2
2026,final,FRA,AUS,5,0,5
2026,final,FRA,ALB,4,4,0
2026,final,FRA,DNK,10,0,10
2026,final,FRA,HRV,1,1,0
2026,final,FRA,SRB,1,0,1
2026,final,FRA,CYP,0,0,0
2026,final,FRA,NOR,12,0,12
2026,final,FRA,POL,0,0,0
2026,final,FRA,SWE,0,0,0
2026,final,FRA,FRA,0,0,0
2026,final,FRA,LTU,0,0,0
2026,final,FRA,CZE,0,0,0
2026,final,FRA,MLT,3,0,3
2026,final,FRA,AUT,0,0,0
2026,final,FRA,BEL,0,0,0
2026,final,FRA,DEU,0,0,0
2026,final,FRA,GBR,0,0,0
2026,final,GEO,BGR,9,6,3
2026,final,GEO,ROU,7,7,0
2026,final,GEO,ISR,16,10,6
2026,final,GEO,MDA,8,8,0
2026,final,GEO,UKR,12,12,0
2026,final,GEO,ITA,10,0,10
2026,final,GEO,GRC,5,5,0
2026,final,GEO,FIN,8,1,7
2026,final,GEO,AUS,2,2,0
2026,final,GEO,ALB,0,0,0
2026,final,GEO,DNK,4,4,0
2026,final,GEO,HRV,0,0,0
2026,final,GEO,SRB,3,3,0
2026,final,GEO,CYP,8,0,8
2026,final,GEO,NOR,5,0,5
2026,final,GEO,POL,2,0,2
2026,final,GEO,SWE,0,0,0
2026,final,GEO,FRA,12,0,12
2026,final,GEO,LTU,0,0,0
2026,final,GEO,CZE,1,0,1
2026,final,GEO,MLT,4,0,4
2026,final,GEO,AUT,0,0,0
2026,final,GEO,BEL,0,0,0
2026,final,GEO,DEU,0,0,0
2026,final,GEO,GBR,0,0,0
2026,final,DEU,BGR,17,10,7
2026,final,DEU,ROU,1,1,0
2026,final,DEU,ISR,15,12,3
2026,final,DEU,MDA,3,3,0
2026,final,DEU,UKR,2,2,0
2026,final,DEU,ITA,16,6,10
2026,final,DEU,GRC,8,8,0
2026,final,DEU,FIN,8,0,8
2026,final,DEU,AUS,5,0,5
2026,final,DEU,ALB,0,0,0
2026,final,DEU,DNK,4,0,4
2026,final,DEU,HRV,9,7,2
2026,final,DEU,SRB,0,0,0
2026,final,DEU,CYP,0,0,0
2026,final,DEU,NOR,0,0,0
2026,final,DEU,POL,16,4,12
2026,final,DEU,SWE,0,0,0
2026,final,DEU,FRA,6,0,6
2026,final,DEU,LTU,0,0,0
2026,final,DEU,CZE,0,0,0
2026,final,DEU,MLT,0,0,0
2026,final,DEU,AUT,5,5,0
2026,final,DEU,BEL,0,0,0
2026,final,DEU,DEU,0,0,0
2026,final,DEU,GBR,0,0,0
2026,final,GRC,BGR,16,10,6
2026,final,GRC,ROU,8,6,2
2026,final,GRC,ISR,5,5,0
2026,final,GRC,MDA,7,4,3
2026,final,GRC,UKR,0,0,0
2026,final,GRC,ITA,7,7,0
2026,final,GRC,GRC,0,0,0
2026,final,GRC,FIN,0,0,0
2026,final,GRC,AUS,10,3,7
2026,final,GRC,ALB,9,8,1
2026,final,GRC,DNK,0,0,0
2026,final,GRC,HRV,5,1,4
2026,final,GRC,SRB,5,0,5
2026,final,GRC,CYP,24,12,12
2026,final,GRC,NOR,0,0,0
2026,final,GRC,POL,10,0,10
2026,final,GRC,SWE,0,0,0
2026,final,GRC,FRA,10,2,8
2026,final,GRC,LTU,0,0,0
2026,final,GRC,CZE,0,0,0
2026,final,GRC,MLT,0,0,0
2026,final,GRC,AUT,0,0,0
2026,final,GRC,BEL,0,0,0
2026,final,GRC,DEU,0,0,0
2026,final,GRC,GBR,0,0,0
2026,final,ISR,BGR,20,12,8
2026,final,ISR,ROU,7,3,4
2026,final,ISR,ISR,0,0,0
2026,final,ISR,MDA,14,8,6
2026,final,ISR,UKR,4,4,0
2026,final,ISR,ITA,10,7,3
2026,final,ISR,GRC,10,5,5
2026,final,ISR,FIN,7,0,7
2026,final,ISR,AUS,22,10,12
2026,final,ISR,ALB,2,1,1
2026,final,ISR,DNK,16,6,10
2026,final,ISR,HRV,0,0,0
2026,final,ISR,SRB,0,0,0
2026,final,ISR,CYP,0,0,0
2026,final,ISR,NOR,0,0,0
2026,final,ISR,POL,0,0,0
2026,final,ISR,SWE,0,0,0
2026,final,ISR,FRA,2,2,0
2026,final,ISR,LTU,0,0,0
2026,final,ISR,CZE,0,0,0
2026,final,ISR,MLT,0,0,0
2026,final,ISR,AUT,0,0,0
2026,final,ISR,BEL,2,0,2
2026,final,ISR,DEU,0,0,0
2026,final,ISR,GBR,0,0,0
2026,final,ITA,BGR,8,5,3
2026,final,ITA,ROU,15,10,5
2026,final,ITA,ISR,8,8,0
2026,final,ITA,MDA,13,12,1
2026,final,ITA,UKR,13,6,7
2026,final,ITA,ITA,0,0,0
2026,final,ITA,GRC,4,4,0
2026,final,ITA,FIN,3,3,0
2026,final,ITA,AUS,1,1,0
2026,final,ITA,ALB,7,7,0
2026,final,ITA,DNK,0,0,0
2026,final,ITA,HRV,0,0,0
2026,final,ITA,SRB,0,0,0
2026,final,ITA,CYP,0,0,0
2026,final,ITA,NOR,0,0,0
2026,final,ITA,POL,8,2,6
2026,final,ITA,SWE,10,0,10
2026,final,ITA,FRA,0,0,0
2026,final,ITA,LTU,2,0,2
2026,final,ITA,CZE,0,0,0
2026,final,ITA,MLT,8,0,8
2026,final,ITA,AUT,0,0,0
2026,final,ITA,BEL,12,0,12
2026,final,ITA,DEU,4,0,4
2026,final,ITA,GBR,0,0,0
2026,final,LVA,BGR,11,7,4
2026,final,LVA,ROU,8,6,2
2026,final,LVA,ISR,4,4,0
2026,final,LVA,MDA,8,8,0
2026,final,LVA,UKR,12,5,7
2026,final,LVA,ITA,1,1,0
2026,final,LVA,GRC,3,2,1
2026,final,LVA,FIN,13,10,3
2026,final,LVA,AUS,0,0,0
2026,final,LVA,ALB,0,0,0
2026,final,LVA,DNK,8,3,5
2026,final,LVA,HRV,0,0,0
2026,final,LVA,SRB,0,0,0
2026,final,LVA,CYP,0,0,0
2026,final,LVA,NOR,0,0,0
2026,final,LVA,POL,8,0,8
2026,final,LVA,SWE,0,0,0
2026,final,LVA,FRA,6,0,6
2026,final,LVA,LTU,12,12,0
2026,final,LVA,CZE,12,0,12
2026,final,LVA,MLT,0,0,0
2026,final,LVA,AUT,0,0,0
2026,final,LVA,BEL,10,0,10
2026,final,LVA,DEU,0,0,0
2026,final,LVA,GBR,0,0,0
2026,final,LTU,BGR,24,12,12
2026,final,LTU,ROU,10,10,0
2026,final,LTU,ISR,8,0,8
2026,final,LTU,MDA,8,5,3
2026,final,LTU,UKR,7,7,0
2026,final,LTU,ITA,8,8,0
2026,final,LTU,GRC,0,0,0
2026,final,LTU,FIN,9,4,5
2026,final,LTU,AUS,2,2,0
2026,final,LTU,ALB,0,0,0
2026,final,LTU,DNK,10,6,4
2026,final,LTU,HRV,0,0,0
2026,final,LTU,SRB,1,1,0
2026,final,LTU,CYP,0,0,0
2026,final,LTU,NOR,7,0,7
2026,final,LTU,POL,13,3,10
2026,final,LTU,SWE,6,0,6
2026,final,LTU,FRA,1,0,1
2026,final,LTU,LTU,0,0,0
2026,final,LTU,CZE,2,0,2
2026,final,LTU,MLT,0,0,0
2026,final,LTU,AUT,0,0,0
2026,final,LTU,BEL,0,0,0
2026,final,LTU,DEU,0,0,0
2026,final,LTU,GBR,0,0,0
2026,final,LUX,BGR,20,12,8
2026,final,LUX,ROU,22,10,12
2026,final,LUX,ISR,1,1,0
2026,final,LUX,MDA,6,6,0
2026,final,LUX,UKR,4,4,0
2026,final,LUX,ITA,7,7,0
2026,final,LUX,GRC,8,8,0
2026,final,LUX,FIN,8,5,3
2026,final,LUX,AUS,10,0,10
2026,final,LUX,ALB,3,3,0
2026,final,LUX,DNK,5,0,5
2026,final,LUX,HRV,7,0,7
2026,final,LUX,SRB,0,0,0
2026,final,LUX,CYP,0,0,0
2026,final,LUX,NOR,4,0,4
2026,final,LUX,POL,0,0,0
2026,final,LUX,SWE,0,0,0
2026,final,LUX,FRA,8,2,6
2026,final,LUX,LTU,0,0,0
2026,final,LUX,CZE,0,0,0
2026,final,LUX,MLT,2,0,2
2026,final,LUX,AUT,1,0,1
2026,final,LUX,BEL,0,0,0
2026,final,LUX,DEU,0,0,0
2026,final,LUX,GBR,0,0,0
2026,final,MLT,BGR,20,8,12
2026,final,MLT,ROU,5,5,0
2026,final,MLT,ISR,11,7,4
2026,final,MLT,MDA,0,0,0
2026,final,MLT,UKR,0,0,0
2026,final,MLT,ITA,22,12,10
2026,final,MLT,GRC,2,2,0
2026,final,MLT,FIN,9,4,5
2026,final,MLT,AUS,18,10,8
2026,final,MLT,ALB,12,6,6
2026,final,MLT,DNK,0,0,0
2026,final,MLT,HRV,0,0,0
2026,final,MLT,SRB,1,1,0
2026,final,MLT,CYP,6,3,3
2026,final,MLT,NOR,2,0,2
2026,final,MLT,POL,1,0,1
2026,final,MLT,SWE,0,0,0
2026,final,MLT,FRA,7,0,7
2026,final,MLT,LTU,0,0,0
2026,final,MLT,CZE,0,0,0
2026,final,MLT,MLT,0,0,0
2026,final,MLT,AUT,0,0,0
2026,final,MLT,BEL,0,0,0
2026,final,MLT,DEU,0,0,0
2026,final,MLT,GBR,0,0,0
2026,final,MDA,BGR,13,6,7
2026,final,MDA,ROU,15,12,3
2026,final,MDA,ISR,18,8,10
2026,final,MDA,MDA,0,0,0
2026,final,MDA,UKR,10,10,0
2026,final,MDA,ITA,8,7,1
2026,final,MDA,GRC,11,3,8
2026,final,MDA,FIN,4,4,0
2026,final,MDA,AUS,4,0,4
2026,final,MDA,ALB,5,5,0
2026,final,MDA,DNK,0,0,0
2026,final,MDA,HRV,2,2,0
2026,final,MDA,SRB,1,1,0
2026,final,MDA,CYP,0,0,0
2026,final,MDA,NOR,6,0,6
2026,final,MDA,POL,12,0,12
2026,final,MDA,SWE,0,0,0
2026,final,MDA,FRA,2,0,2
2026,final,MDA,LTU,0,0,0
2026,final,MDA,CZE,5,0,5
2026,final,MDA,MLT,0,0,0
2026,final,MDA,AUT,0,0,0
2026,final,MDA,BEL,0,0,0
2026,final,MDA,DEU,0,0,0
2026,final,MDA,GBR,0,0,0
2026,final,MNE,BGR,12,7,5
2026,final,MNE,ROU,3,3,0
2026,final,MNE,ISR,4,4,0
2026,final,MNE,MDA,2,0,2
2026,final,MNE,UKR,5,5,0
2026,final,MNE,ITA,9,6,3
2026,final,MNE,GRC,8,2,6
2026,final,MNE,FIN,7,0,7
2026,final,MNE,AUS,1,1,0
2026,final,MNE,ALB,20,10,10
2026,final,MNE,DNK,0,0,0
2026,final,MNE,HRV,16,8,8
2026,final,MNE,SRB,24,12,12
2026,final,MNE,CYP,0,0,0
2026,final,MNE,NOR,0,0,0
2026,final,MNE,POL,1,0,1
2026,final,MNE,SWE,4,0,4
2026,final,MNE,FRA,0,0,0
2026,final,MNE,LTU,0,0,0
2026,final,MNE,CZE,0,0,0
2026,final,MNE,MLT,0,0,0
2026,final,MNE,AUT,0,0,0
2026,final,MNE,BEL,0,0,0
2026,final,MNE,DEU,0,0,0
2026,final,MNE,GBR,0,0,0
2026,final,NOR,BGR,11,8,3
2026,final,NOR,ROU,13,7,6
2026,final,NOR,ISR,6,5,1
2026,final,NOR,MDA,0,0,0
2026,final,NOR,UKR,2,2,0
2026,final,NOR,ITA,5,0,5
2026,final,NOR,GRC,0,0,0
2026,final,NOR,FIN,18,10,8
2026,final,NOR,AUS,13,6,7
2026,final,NOR,ALB,3,3,0
2026,final,NOR,DNK,24,12,12
2026,final,NOR,HRV,0,0,0
2026,final,NOR,SRB,0,0,0
2026,final,NOR,CYP,0,0,0
2026,final,NOR,NOR,0,0,0
2026,final,NOR,POL,0,0,0
2026,final,NOR,SWE,8,4,4
2026,final,NOR,FRA,11,1,10
2026,final,NOR,LTU,0,0,0
2026,final,NOR,CZE,2,0,2
2026,final,NOR,MLT,0,0,0
2026,final,NOR,AUT,0,0,0
2026,final,NOR,BEL,0,0,0
2026,final,NOR,DEU,0,0,0
2026,final,NOR,GBR,0,0,0
2026,final,POL,BGR,17,7,10
2026,final,POL,ROU,15,10,5
2026,final,POL,ISR,14,2,12
2026,final,POL,MDA,8,8,0
2026,final,POL,UKR,13,12,1
2026,final,POL,ITA,2,0,2
2026,final,POL,GRC,8,0,8
2026,final,POL,FIN,6,6,0
2026,final,POL,AUS,12,5,7
2026,final,POL,ALB,0,0,0
2026,final,POL,DNK,3,3,0
2026,final,POL,HRV,0,0,0
2026,final,POL,SRB,0,0,0
2026,final,POL,CYP,1,1,0
2026,final,POL,NOR,3,0,3
2026,final,POL,POL,0,0,0
2026,final,POL,SWE,0,0,0
2026,final,POL,FRA,0,0,0
2026,final,POL,LTU,0,0,0
2026,final,POL,CZE,8,4,4
2026,final,POL,MLT,0,0,0
2026,final,POL,AUT,0,0,0
2026,final,POL,BEL,6,0,6
2026,final,POL,DEU,0,0,0
2026,final,POL,GBR,0,0,0
2026,final,PRT,BGR,6,6,0
2026,final,PRT,ROU,8,7,1
2026,final,PRT,ISR,12,12,0
2026,final,PRT,MDA,8,8,0
2026,final,PRT,UKR,13,10,3
2026,final,PRT,ITA,3,3,0
2026,final,PRT,GRC,0,0,0
2026,final,PRT,FIN,12,5,7
2026,final,PRT,AUS,4,4,0
2026,final,PRT,ALB,12,0,12
2026,final,PRT,DNK,10,0,10
2026,final,PRT,HRV,9,1,8
2026,final,PRT,SRB,0,0,0
2026,final,PRT,CYP,0,0,0
2026,final,PRT,NOR,2,0,2
2026,final,PRT,POL,6,0,6
2026,final,PRT,SWE,0,0,0
2026,final,PRT,FRA,7,2,5
2026,final,PRT,LTU,0,0,0
2026,final,PRT,CZE,0,0,0
2026,final,PRT,MLT,0,0,0
2026,final,PRT,AUT,0,0,0
2026,final,PRT,BEL,0,0,0
2026,final,PRT,DEU,4,0,4
2026,final,PRT,GBR,0,0,0
2026,final,ROU,BGR,12,8,4
2026,final,ROU,ROU,0,0,0
2026,final,ROU,ISR,12,6,6
2026,final,ROU,MDA,22,12,10
2026,final,ROU,UKR,5,4,1
2026,final,ROU,ITA,7,7,0
2026,final,ROU,GRC,3,3,0
2026,final,ROU,FIN,0,0,0
2026,final,ROU,AUS,13,1,12
2026,final,ROU,ALB,5,5,0
2026,final,ROU,DNK,7,0,7
2026,final,ROU,HRV,4,2,2
2026,final,ROU,SRB,10,10,0
2026,final,ROU,CYP,0,0,0
2026,final,ROU,NOR,5,0,5
2026,final,ROU,POL,0,0,0
2026,final,ROU,SWE,0,0,0
2026,final,ROU,FRA,0,0,0
2026,final,ROU,LTU,0,0,0
2026,final,ROU,CZE,8,0,8
2026,final,ROU,MLT,3,0,3
2026,final,ROU,AUT,0,0,0
2026,final,ROU,BEL,0,0,0
2026,final,ROU,DEU,0,0,0
2026,final,ROU,GBR,0,0,0
2026,final,SMR,BGR,18,10,8
2026,final,SMR,ROU,13,6,7
2026,final,SMR,ISR,7,3,4
2026,final,SMR,MDA,2,2,0
2026,final,SMR,UKR,0,0,0
2026,final,SMR,ITA,18,8,10
2026,final,SMR,GRC,18,12,6
2026,final,SMR,FIN,6,4,2
2026,final,SMR,AUS,5,5,0
2026,final,SMR,ALB,6,1,5
2026,final,SMR,DNK,1,0,1
2026,final,SMR,HRV,0,0,0
2026,final,SMR,SRB,0,0,0
2026,final,SMR,CYP,10,7,3
2026,final,SMR,NOR,0,0,0
2026,final,SMR,POL,0,0,0
2026,final,SMR,SWE,0,0,0
2026,final,SMR,FRA,0,0,0
2026,final,SMR,LTU,0,0,0
2026,final,SMR,CZE,0,0,0
2026,final,SMR,MLT,12,0,12
2026,final,SMR,AUT,0,0,0
2026,final,SMR,BEL,0,0,0
2026,final,SMR,DEU,0,0,0
2026,final,SMR,GBR,0,0,0
2026,final,SRB,BGR,17,10,7
2026,final,SRB,ROU,7,7,0
2026,final,SRB,ISR,8,4,4
2026,final,SRB,MDA,8,5,3
2026,final,SRB,UKR,0,0,0
2026,final,SRB,ITA,16,6,10
2026,final,SRB,GRC,20,8,12
2026,final,SRB,FIN,2,2,0
2026,final,SRB,AUS,5,3,2
2026,final,SRB,ALB,1,1,0
2026,final,SRB,DNK,6,0,6
2026,final,SRB,HRV,12,12,0
2026,final,SRB,SRB,0,0,0
2026,final,SRB,CYP,0,0,0
2026,final,SRB,NOR,5,0,5
2026,final,SRB,POL,1,0,1
2026,final,SRB,SWE,0,0,0
2026,final,SRB,FRA,0,0,0
2026,final,SRB,LTU,0,0,0
2026,final,SRB,CZE,0,0,0
2026,final,SRB,MLT,8,0,8
2026,final,SRB,AUT,0,0,0
2026,final,SRB,BEL,0,0,0
2026,final,SRB,DEU,0,0,0
2026,final,SRB,GBR,0,0,0
2026,final,SWE,BGR,13,8,5
2026,final,SWE,ROU,4,3,1
2026,final,SWE,ISR,7,7,0
2026,final,SWE,MDA,0,0,0
2026,final,SWE,UKR,5,5,0
2026,final,SWE,ITA,3,0,3
2026,final,SWE,GRC,8,4,4
2026,final,SWE,FIN,24,12,12
2026,final,SWE,AUS,14,6,8
2026,final,SWE,ALB,0,0,0
2026,final,SWE,DNK,20,10,10
2026,final,SWE,HRV,6,0,6
2026,final,SWE,SRB,0,0,0
2026,final,SWE,CYP,0,0,0
2026,final,SWE,NOR,1,1,0
2026,final,SWE,POL,2,2,0
2026,final,SWE,SWE,0,0,0
2026,final,SWE,FRA,2,0,2
2026,final,SWE,LTU,0,0,0
2026,final,SWE,CZE,7,0,7
2026,final,SWE,MLT,0,0,0
2026,final,SWE,AUT,0,0,0
2026,final,SWE,BEL,0,0,0
2026,final,SWE,DEU,0,0,0
2026,final,SWE,GBR,0,0,0
2026,final,CHE,BGR,12,8,4
2026,final,CHE,ROU,5,4,1
2026,final,CHE,ISR,14,12,2
2026,final,CHE,MDA,1,1,0
2026,final,CHE,UKR,12,0,12
2026,final,CHE,ITA,10,10,0
2026,final,CHE,GRC,6,6,0
2026,final,CHE,FIN,3,3,0
2026,final,CHE,AUS,11,5,6
2026,final,CHE,ALB,7,7,0
2026,final,CHE,DNK,3,0,3
2026,final,CHE,HRV,2,2,0
2026,final,CHE,SRB,0,0,0
2026,final,CHE,CYP,0,0,0
2026,final,CHE,NOR,5,0,5
2026,final,CHE,POL,8,0,8
2026,final,CHE,SWE,0,0,0
2026,final,CHE,FRA,7,0,7
2026,final,CHE,LTU,0,0,0
2026,final,CHE,CZE,10,0,10
2026,final,CHE,MLT,0,0,0
2026,final,CHE,AUT,0,0,0
2026,final,CHE,BEL,0,0,0
2026,final,CHE,DEU,0,0,0
2026,final,CHE,GBR,0,0,0
2026,final,UKR,BGR,4,4,0
2026,final,UKR,ROU,13,10,3
2026,final,UKR,ISR,15,5,10
2026,final,UKR,MDA,20,12,8
2026,final,UKR,UKR,0,0,0
2026,final,UKR,ITA,4,0,4
2026,final,UKR,GRC,0,0,0
2026,final,UKR,FIN,8,2,6
2026,final,UKR,AUS,2,0,2
2026,final,UKR,ALB,0,0,0
2026,final,UKR,DNK,7,7,0
2026,final,UKR,HRV,8,8,0
2026,final,UKR,SRB,3,3,0
2026,final,UKR,CYP,0,0,0
2026,final,UKR,NOR,6,6,0
2026,final,UKR,POL,0,0,0
2026,final,UKR,SWE,0,0,0
2026,final,UKR,FRA,5,0,5
2026,final,UKR,LTU,0,0,0
2026,final,UKR,CZE,8,1,7
2026,final,UKR,MLT,12,0,12
2026,final,UKR,AUT,0,0,0
2026,final,UKR,BEL,0,0,0
2026,final,UKR,DEU,0,0,0
2026,final,UKR,GBR,1,0,1
2026,final,GBR,BGR,22,12,10
2026,final,GBR,ROU,8,8,0
2026,final,GBR,ISR,10,10,0
2026,final,GBR,MDA,6,6,0
2026,final,GBR,UKR,9,2,7
2026,final,GBR,ITA,0,0,0
2026,final,GBR,GRC,4,4,0
2026,final,GBR,FIN,3,1,2
2026,final,GBR,AUS,10,7,3
2026,final,GBR,ALB,0,0,0
2026,final,GBR,DNK,6,0,6
2026,final,GBR,HRV,0,0,0
2026,final,GBR,SRB,0,0,0
2026,final,GBR,CYP,3,3,0
2026,final,GBR,NOR,4,0,4
2026,final,GBR,POL,10,5,5
2026,final,GBR,SWE,0,0,0
2026,final,GBR,FRA,12,0,12
2026,final,GBR,LTU,0,0,0
2026,final,GBR,CZE,8,0,8
2026,final,GBR,MLT,1,0,1
2026,final,GBR,AUT,0,0,0
2026,final,GBR,BEL,0,0,0
2026,final,GBR,DEU,0,0,0
2026,final,GBR,GBR,0,0,0
